-23.3399 5.78819 84.9865
-23.4231 5.74468 85.345
-22.8042 5.87522 84.2693
-22.8874 5.8317 84.6279
-22.6398 6.16714 84.6279
-22.9706 5.78819 84.9865
-22.723 6.12363 84.9865
-23.0538 5.74468 85.345
-22.8062 6.08011 85.345
-22.4754 6.45906 84.9865
-22.5586 6.41555 85.345
-23.137 5.70116 85.7036
-22.8894 6.0366 85.7036
-24.0784 5.78819 84.9865
-23.7923 5.74468 85.345
-23.5063 5.70116 85.7036
-23.0412 7.3475 83.1935
-23.1628 7.68294 83.1935
-22.6719 7.3475 83.1935
-23.532 7.68294 83.1935
-23.2844 8.01838 83.1935
-22.7935 7.68294 83.1935
-22.3027 7.3475 83.1935
-23.6537 8.01838 83.1935
-23.406 8.35381 83.1935
-22.9152 8.01838 83.1935
-22.4243 7.68294 83.1935
-22.181 7.01207 83.1935
-21.9334 7.3475 83.1935
-23.5277 8.68925 83.1935
-23.0368 8.35381 83.1935
-22.5459 8.01838 83.1935
-22.055 7.68294 83.1935
-21.8118 7.01207 83.1935
-21.5642 7.3475 83.1935
-21.6474 7.30399 83.5521
-23.1584 8.68925 83.1935
-22.6675 8.35381 83.1935
-22.1767 8.01838 83.1935
-21.6858 7.68294 83.1935
-23.28 9.02469 83.1935
-22.7892 8.68925 83.1935
-22.2983 8.35381 83.1935
-22.5031 8.64573 83.5521
-21.8074 8.01838 83.1935
-22.0122 8.3103 83.5521
-21.3165 7.68294 83.1935
-21.3997 7.63943 83.5521
-21.5214 7.97486 83.5521
-23.6493 9.02469 83.1935
-23.4017 9.36012 83.1935
-22.9108 9.02469 83.1935
-22.4199 8.68925 83.1935
-21.929 8.35381 83.1935
-21.4382 8.01838 83.1935
-23.2372 9.65204 83.5521
-23.4421 9.94397 83.9107
-22.7464 9.31661 83.5521
-22.9512 9.60853 83.9107
-23.156 9.90045 84.2693
-22.2555 8.98117 83.5521
-22.4603 9.27309 83.9107
-22.6651 9.56502 84.2693
-22.8699 9.85694 84.6279
-22.1742 9.22958 84.2693
-23.3608 10.1924 84.6279
-23.0324 9.36012 83.1935
-22.5415 9.02469 83.1935
-23.154 9.69556 83.1935
-22.6632 9.36012 83.1935
-22.868 9.65204 83.5521
-23.0728 9.94397 83.9107
-22.3771 9.31661 83.5521
-22.5819 9.60853 83.9107
-22.7867 9.90045 84.2693
-22.0911 9.27309 83.9107
-22.2959 9.56502 84.2693
-24.0181 10.4408 85.345
-23.5656 10.4843 84.9865
-23.6488 10.4408 85.345
-23.732 10.3973 85.7036
-23.8152 10.3538 86.0622
-23.1964 10.4843 84.9865
-23.2796 10.4408 85.345
-23.3628 10.3973 85.7036
-23.446 10.3538 86.0622
-22.9103 10.4408 85.345
-22.9935 10.3973 85.7036
-23.0767 10.3538 86.0622
-23.5043 5.49627 84.6279
-23.5875 5.45275 84.9865
-23.6707 5.40924 85.345
-23.0519 5.53978 84.2693
-23.1351 5.49627 84.6279
-23.2183 5.45275 84.9865
-23.3015 5.40924 85.345
-23.3847 5.36572 85.7036
-22.7658 5.49627 84.6279
-22.5182 5.8317 84.6279
-22.849 5.45275 84.9865
-22.6014 5.78819 84.9865
-22.3538 6.12363 84.9865
-22.9322 5.40924 85.345
-22.6846 5.74468 85.345
-22.437 6.08011 85.345
-23.0154 5.36572 85.7036
-22.7678 5.70116 85.7036
-22.958 7.39102 82.8349
-23.0796 7.72645 82.8349
-22.5887 7.39102 82.8349
-23.4488 7.72645 82.8349
-23.2012 8.06189 82.8349
-22.7103 7.72645 82.8349
-22.2195 7.39102 82.8349
-23.3228 8.39733 82.8349
-22.832 8.06189 82.8349
-22.3411 7.72645 82.8349
-22.0978 7.05558 82.8349
-21.8502 7.39102 82.8349
-22.9536 8.39733 82.8349
-22.4627 8.06189 82.8349
-21.9718 7.72645 82.8349
-21.7286 7.05558 82.8349
-21.481 7.39102 82.8349
-22.5843 8.39733 82.8349
-22.0935 8.06189 82.8349
-21.6026 7.72645 82.8349
-21.3593 7.05558 82.8349
-21.4425 7.01207 83.1935
-21.1117 7.39102 82.8349
-21.1949 7.3475 83.1935
-21.2781 7.30399 83.5521
-22.2151 8.39733 82.8349
-21.7242 8.06189 82.8349
-21.2333 7.72645 82.8349
-21.8458 8.39733 82.8349
-21.355 8.06189 82.8349
-21.5598 8.35381 83.1935
-20.8641 7.72645 82.8349
-20.9473 7.68294 83.1935
-21.0305 7.63943 83.5521
-21.0689 8.01838 83.1935
-21.1521 7.97486 83.5521
-21.4766 8.39733 82.8349
-20.9857 8.06189 82.8349
-22.7848 9.69556 83.1935
-22.9896 9.98748 83.5521
-22.4987 9.65204 83.5521
-22.7036 9.94397 83.9107
-22.2127 9.60853 83.9107
-22.4175 9.90045 84.2693
-22.6204 9.98748 83.5521
-23.7705 10.7762 85.345
-23.8537 10.7327 85.7036
-23.6873 10.8197 84.9865
-23.318 10.8197 84.9865
-23.4012 10.7762 85.345
-23.4844 10.7327 85.7036
-23.9369 10.6892 86.0622
-23.5676 10.6892 86.0622
-24.2677 10.3102 86.4208
-23.8984 10.3102 86.4208
-24.02 10.6457 86.4208
-23.5292 10.3102 86.4208
-23.6508 10.6457 86.4208
-22.9488 10.8197 84.9865
-23.032 10.7762 85.345
-23.1152 10.7327 85.7036
-23.1984 10.6892 86.0622
-23.2815 10.6457 86.4208
-22.6627 10.7762 85.345
-22.7459 10.7327 85.7036
-22.8291 10.6892 86.0622
-23.3827 5.16083 84.6279
-23.0134 5.16083 84.6279
-23.0966 5.11732 84.9865
-22.4798 5.45275 84.9865
-22.563 5.40924 85.345
-22.5055 7.43453 82.4763
-22.6271 7.76997 82.4763
-22.1363 7.43453 82.4763
-22.2579 7.76997 82.4763
-22.0146 7.09909 82.4763
-21.767 7.43453 82.4763
-22.3795 8.1054 82.4763
-21.8886 7.76997 82.4763
-21.6454 7.09909 82.4763
-21.3978 7.43453 82.4763
-22.0103 8.1054 82.4763
-21.5194 7.76997 82.4763
-21.2761 7.09909 82.4763
-21.0285 7.43453 82.4763
-21.641 8.1054 82.4763
-21.1501 7.76997 82.4763
-20.9069 7.09909 82.4763
-20.9901 7.05558 82.8349
-21.0733 7.01207 83.1935
-20.6593 7.43453 82.4763
-20.7425 7.39102 82.8349
-20.8257 7.3475 83.1935
-20.9089 7.30399 83.5521
-21.2718 8.1054 82.4763
-20.7809 7.76997 82.4763
-20.4116 7.76997 82.4763
-20.4948 7.72645 82.8349
-20.578 7.68294 83.1935
-20.6165 8.06189 82.8349
-20.6997 8.01838 83.1935
-20.6612 7.63943 83.5521
-20.7829 7.97486 83.5521
-20.7444 7.59591 83.9107
-23.8921 11.1117 85.345
-23.9753 11.0681 85.7036
-23.5228 11.1117 85.345
-23.606 11.0681 85.7036
-24.3061 10.6892 86.0622
-24.0585 11.0246 86.0622
-23.6892 11.0246 86.0622
-23.4396 11.1552 84.9865
-23.0704 11.1552 84.9865
-23.1536 11.1117 85.345
-23.2368 11.0681 85.7036
-23.32 11.0246 86.0622
-24.3893 10.6457 86.4208
-24.1417 10.9811 86.4208
-23.7724 10.9811 86.4208
-23.4032 10.9811 86.4208
-24.3509 10.2667 86.7794
-24.4725 10.6022 86.7794
-23.9816 10.2667 86.7794
-24.1032 10.6022 86.7794
-23.734 10.6022 86.7794
-24.2249 10.9376 86.7794
-23.8556 10.9376 86.7794
-23.4864 10.9376 86.7794
-22.7843 11.1117 85.345
-22.8675 11.0681 85.7036
-22.9507 11.0246 86.0622
-23.0339 10.9811 86.4208
-22.3007 7.14261 82.1177
-22.4223 7.47804 82.1177
-22.0531 7.47804 82.1177
-22.1747 7.81348 82.1177
-21.9314 7.14261 82.1177
-21.6838 7.47804 82.1177
-21.8054 7.81348 82.1177
-21.8098 6.80717 82.1177
-21.5622 7.14261 82.1177
-21.3146 7.47804 82.1177
-21.4362 7.81348 82.1177
-21.4406 6.80717 82.1177
-21.1929 7.14261 82.1177
-20.9453 7.47804 82.1177
-21.0669 7.81348 82.1177
-21.0713 6.80717 82.1177
-20.8237 7.14261 82.1177
-20.5761 7.47804 82.1177
-20.7021 6.80717 82.1177
-20.4544 7.14261 82.1177
-20.5376 7.09909 82.4763
-20.6208 7.05558 82.8349
-20.704 7.01207 83.1935
-20.2068 7.47804 82.1177
-20.29 7.43453 82.4763
-20.3732 7.39102 82.8349
-20.4564 7.3475 83.1935
-20.5396 7.30399 83.5521
-20.6228 7.26048 83.9107
-20.3284 7.81348 82.1177
-19.9592 7.81348 82.1177
-20.0424 7.76997 82.4763
-20.1256 7.72645 82.8349
-20.2472 8.06189 82.8349
-20.2088 7.68294 83.1935
-20.3304 8.01838 83.1935
-20.292 7.63943 83.5521
-20.4136 7.97486 83.5521
-20.3752 7.59591 83.9107
-20.4968 7.93135 83.9107
-23.7277 11.4036 85.7036
-24.4277 11.0246 86.0622
-24.1801 11.3601 86.0622
-23.8109 11.3601 86.0622
-23.2752 11.4471 85.345
-23.3584 11.4036 85.7036
-23.4416 11.3601 86.0622
-24.6754 10.6892 86.0622
-24.7585 10.6457 86.4208
-24.5109 10.9811 86.4208
-24.2633 11.3166 86.4208
-23.894 11.3166 86.4208
-23.5248 11.3166 86.4208
-22.9892 11.4036 85.7036
-23.0724 11.3601 86.0622
-23.1555 11.3166 86.4208
-24.8417 10.6022 86.7794
-24.5941 10.9376 86.7794
-24.3465 11.273 86.7794
-23.9772 11.273 86.7794
-23.608 11.273 86.7794
-24.4341 10.2232 87.138
-24.5557 10.5587 87.138
-24.1864 10.5587 87.138
-24.9249 10.5587 87.138
-24.6773 10.8941 87.138
-24.3081 10.8941 87.138
-23.8172 10.5587 87.138
-23.9388 10.8941 87.138
-23.5696 10.8941 87.138
-24.4297 11.2295 87.138
-24.0604 11.2295 87.138
-23.6912 11.2295 87.138
-23.3219 11.2295 87.138
-22.5868 7.18612 81.7591
-22.0959 6.85069 81.7591
-22.2175 7.18612 81.7591
-22.3391 7.52156 81.7591
-21.8483 7.18612 81.7591
-22.7084 7.52156 81.7591
-21.9699 7.52156 81.7591
-22.0915 7.85699 81.7591
-21.6006 7.52156 81.7591
-21.7223 7.85699 81.7591
-21.7266 6.85069 81.7591
-21.479 7.18612 81.7591
-21.2314 7.52156 81.7591
-21.353 7.85699 81.7591
-21.3574 6.85069 81.7591
-21.1098 7.18612 81.7591
-20.8621 7.52156 81.7591
-20.9838 7.85699 81.7591
-20.9881 6.85069 81.7591
-20.7405 7.18612 81.7591
-20.4929 7.52156 81.7591
-20.6189 6.85069 81.7591
-20.3713 7.18612 81.7591
-20.1236 7.52156 81.7591
-20.2496 6.85069 81.7591
-20.3328 6.80717 82.1177
-20.002 7.18612 81.7591
-20.0852 7.14261 82.1177
-20.1684 7.09909 82.4763
-20.2516 7.05558 82.8349
-20.3348 7.01207 83.1935
-20.418 6.96855 83.5521
-19.7544 7.52156 81.7591
-19.8376 7.47804 82.1177
-19.9208 7.43453 82.4763
-20.004 7.39102 82.8349
-20.0872 7.3475 83.1935
-20.1704 7.30399 83.5521
-20.2536 7.26048 83.9107
-19.876 7.85699 81.7591
-19.5068 7.85699 81.7591
-19.5899 7.81348 82.1177
-19.6731 7.76997 82.4763
-19.7563 7.72645 82.8349
-19.878 8.06189 82.8349
-19.8395 7.68294 83.1935
-19.9612 8.01838 83.1935
-19.9227 7.63943 83.5521
-20.0444 7.97486 83.5521
-20.166 8.3103 83.5521
-20.0059 7.59591 83.9107
-20.1276 7.93135 83.9107
-20.2492 8.26678 83.9107
-20.0891 7.5524 84.2693
-20.2107 7.88783 84.2693
-23.9325 11.6955 86.0622
-24.797 11.0246 86.0622
-24.8802 10.9811 86.4208
-24.5494 11.3601 86.0622
-24.6325 11.3166 86.4208
-24.3849 11.652 86.4208
-24.0157 11.652 86.4208
-23.6464 11.652 86.4208
-24.9634 10.9376 86.7794
-24.7157 11.273 86.7794
-24.4681 11.6085 86.7794
-24.0989 11.6085 86.7794
-23.7296 11.6085 86.7794
-25.0466 10.8941 87.138
-24.7989 11.2295 87.138
-24.5513 11.565 87.138
-24.1821 11.565 87.138
-23.8128 11.565 87.138
-23.4436 11.565 87.138
-24.6389 10.5151 87.4966
-24.2696 10.5151 87.4966
-24.7605 10.8506 87.4966
-24.3913 10.8506 87.4966
-23.9004 10.5151 87.4966
-24.022 10.8506 87.4966
-24.5129 11.186 87.4966
-24.1436 11.186 87.4966
-23.6528 10.8506 87.4966
-23.7744 11.186 87.4966
-23.2835 10.8506 87.4966
-23.4051 11.186 87.4966
-24.6345 11.5214 87.4966
-24.2653 11.5214 87.4966
-23.896 11.5214 87.4966
-23.5268 11.5214 87.4966
-23.0359 11.186 87.4966
-23.1575 11.5214 87.4966
-22.7512 6.8942 81.4005
-22.8728 7.22964 81.4005
-22.3819 6.8942 81.4005
-22.5036 7.22964 81.4005
-22.6252 7.56507 81.4005
-22.1343 7.22964 81.4005
-22.2603 6.55876 81.4005
-21.8911 6.55876 81.4005
-22.0127 6.8942 81.4005
-21.6434 6.8942 81.4005
-22.2559 7.56507 81.4005
-21.7651 7.22964 81.4005
-22.3776 7.90051 81.4005
-21.8867 7.56507 81.4005
-21.3958 7.22964 81.4005
-22.9944 7.56507 81.4005
-22.7468 7.90051 81.4005
-22.0083 7.90051 81.4005
-21.5174 7.56507 81.4005
-21.6391 7.90051 81.4005
-21.1482 7.56507 81.4005
-21.2698 7.90051 81.4005
-21.5218 6.55876 81.4005
-21.2742 6.8942 81.4005
-21.0266 7.22964 81.4005
-20.7789 7.56507 81.4005
-20.9006 7.90051 81.4005
-21.1526 6.55876 81.4005
-20.9049 6.8942 81.4005
-20.6573 7.22964 81.4005
-20.4097 7.56507 81.4005
-20.7833 6.55876 81.4005
-20.5357 6.8942 81.4005
-20.2881 7.22964 81.4005
-20.0404 7.56507 81.4005
-20.4141 6.55876 81.4005
-20.1664 6.8942 81.4005
-19.9188 7.22964 81.4005
-19.6712 7.56507 81.4005
-20.0448 6.55876 81.4005
-20.128 6.51525 81.7591
-19.7972 6.8942 81.4005
-19.8804 6.85069 81.7591
-19.9636 6.80717 82.1177
-20.0468 6.76366 82.4763
-19.5496 7.22964 81.4005
-19.6328 7.18612 81.7591
-19.7159 7.14261 82.1177
-19.7991 7.09909 82.4763
-20.13 6.72014 82.8349
-19.8823 7.05558 82.8349
-19.9655 7.01207 83.1935
-20.0487 6.96855 83.5521
-19.3851 7.52156 81.7591
-19.4683 7.47804 82.1177
-19.5515 7.43453 82.4763
-19.6347 7.39102 82.8349
-19.7179 7.3475 83.1935
-19.8011 7.30399 83.5521
-19.8843 7.26048 83.9107
-19.2207 7.81348 82.1177
-19.3039 7.76997 82.4763
-19.4255 8.1054 82.4763
-19.3871 7.72645 82.8349
-19.5087 8.06189 82.8349
-19.4703 7.68294 83.1935
-19.5919 8.01838 83.1935
-19.5535 7.63943 83.5521
-19.6751 7.97486 83.5521
-19.7583 7.93135 83.9107
-24.7542 11.652 86.4208
-24.8374 11.6085 86.7794
-24.2205 11.9439 86.7794
-24.0176 11.8569 87.4966
-23.6484 11.8569 87.4966
-23.2791 11.8569 87.4966
-24.4745 10.8071 87.8552
-24.1052 10.8071 87.8552
-24.5961 11.1425 87.8552
-24.2268 11.1425 87.8552
-23.736 10.8071 87.8552
-23.8576 11.1425 87.8552
-24.7177 11.4779 87.8552
-24.3485 11.4779 87.8552
-23.9792 11.4779 87.8552
-23.3667 10.8071 87.8552
-23.4883 11.1425 87.8552
-23.61 11.4779 87.8552
-22.9143 10.8506 87.4966
-22.9975 10.8071 87.8552
-23.1191 11.1425 87.8552
-23.2407 11.4779 87.8552
-24.4701 11.8134 87.8552
-24.1008 11.8134 87.8552
-23.7316 11.8134 87.8552
-23.3623 11.8134 87.8552
-22.6666 11.186 87.4966
-22.7498 11.1425 87.8552
-22.8715 11.4779 87.8552
-22.9931 11.8134 87.8552
-22.9156 6.60228 81.0419
-23.0372 6.93771 81.0419
-22.5464 6.60228 81.0419
-22.668 6.93771 81.0419
-22.7896 7.27315 81.0419
-22.2987 6.93771 81.0419
-23.1589 7.27315 81.0419
-22.9112 7.60859 81.0419
-22.4204 7.27315 81.0419
-22.1771 6.60228 81.0419
-21.9295 6.93771 81.0419
-22.542 7.60859 81.0419
-22.0511 7.27315 81.0419
-22.6636 7.94402 81.0419
-22.1727 7.60859 81.0419
-21.6819 7.27315 81.0419
-21.8079 6.60228 81.0419
-21.4386 6.60228 81.0419
-21.5602 6.93771 81.0419
-21.191 6.93771 81.0419
-22.2944 7.94402 81.0419
-21.8035 7.60859 81.0419
-21.3126 7.27315 81.0419
-21.9251 7.94402 81.0419
-21.4342 7.60859 81.0419
-20.9434 7.27315 81.0419
-23.2805 7.60859 81.0419
